system,topic,score
input.uogRobDWR5,t_646,0.1916
input.uogRobDWR5,t_651,0.3787
input.uogRobDWR5,t_656,0.6859
input.uogRobDWR5,t_661,0.712
input.uogRobDWR5,t_666,0.0194
input.uogRobDWR5,t_671,0.4975
input.uogRobDWR5,t_676,0.4427
input.uogRobDWR5,t_681,0.5208
input.uogRobDWR5,t_686,0.5638
input.uogRobDWR5,t_691,1e-04
input.uogRobDWR5,t_696,0.604
input.uogRobLBase,t_301,0.0772
input.uogRobLBase,t_306,0.0471
input.uogRobLBase,t_311,0.1933
input.uogRobLBase,t_316,0.3039
input.uogRobLBase,t_321,0.1752
input.uogRobLBase,t_326,0.6897
input.uogRobLBase,t_331,0.0112
input.uogRobLBase,t_336,0.7205
input.uogRobLBase,t_341,0.3632
input.uogRobLBase,t_346,0.0104
input.uogRobLBase,t_351,0.6076
input.uogRobLBase,t_356,0.0613
input.uogRobLBase,t_361,0.6533
input.uogRobLBase,t_366,0.4121
input.uogRobLBase,t_371,0.0584
input.uogRobLBase,t_376,1e-04
input.uogRobLBase,t_381,0.0477
input.uogRobLBase,t_386,0.0239
input.uogRobLBase,t_391,0.0464
input.uogRobLBase,t_396,0.5337
input.uogRobLBase,t_401,0.2961
input.uogRobLBase,t_406,0.2938
input.uogRobLBase,t_411,0.0533
input.uogRobLBase,t_416,0.2766
input.uogRobLBase,t_421,0.0129
input.uogRobLBase,t_426,0.103
input.uogRobLBase,t_431,0.531
input.uogRobLBase,t_436,0.1061
input.uogRobLBase,t_441,0.5793
input.uogRobLBase,t_446,0.3196
input.uogRobLBase,t_601,0.3278
input.uogRobLBase,t_606,0.4993
input.uogRobLBase,t_611,0.3821
input.uogRobLBase,t_616,0.5428
input.uogRobLBase,t_621,0.4269
input.uogRobLBase,t_626,0.3719
input.uogRobLBase,t_631,0.1522
input.uogRobLBase,t_636,0.0409
input.uogRobLBase,t_641,0.6255
input.uogRobLBase,t_646,0.2424
input.uogRobLBase,t_651,0.025
input.uogRobLBase,t_656,0.7252
input.uogRobLBase,t_661,0.544
input.uogRobLBase,t_666,0.0128
input.uogRobLBase,t_671,0.2791
input.uogRobLBase,t_676,0.2879
input.uogRobLBase,t_681,0.7068
input.uogRobLBase,t_686,0.52
input.uogRobLBase,t_691,0.2383
input.uogRobLBase,t_696,0.4179
input.uogRobLT,t_301,0.0554
input.uogRobLT,t_306,0.0298
input.uogRobLT,t_311,0.1712
input.uogRobLT,t_316,0.3408
input.uogRobLT,t_321,0.1716
input.uogRobLT,t_326,0.7053
input.uogRobLT,t_331,0.012
input.uogRobLT,t_336,0.5904
input.uogRobLT,t_341,0.3684
input.uogRobLT,t_346,0.0141
input.uogRobLT,t_351,0.6026
input.uogRobLT,t_356,0.0689
input.uogRobLT,t_361,0.6499
input.uogRobLT,t_366,0.3867
input.uogRobLT,t_371,0.0821
input.uogRobLT,t_376,2e-04
input.uogRobLT,t_381,0.026
input.uogRobLT,t_386,0.0222
input.uogRobLT,t_391,0.0578
input.uogRobLT,t_396,0.5328
input.uogRobLT,t_401,0.1771
input.uogRobLT,t_406,0.2908
input.uogRobLT,t_411,0.1296
input.uogRobLT,t_416,0.2875
input.uogRobLT,t_421,0.0148
input.uogRobLT,t_426,0.1097
input.uogRobLT,t_431,0.5407
input.uogRobLT,t_436,0.1093
input.uogRobLT,t_441,0.6032
input.uogRobLT,t_446,0.4219
input.uogRobLT,t_601,0.3924
input.uogRobLT,t_606,0.5921
input.uogRobLT,t_611,0.3572
input.uogRobLT,t_616,0.5746
input.uogRobLT,t_621,0.3993
input.uogRobLT,t_626,0.3587
input.uogRobLT,t_631,0.1245
input.uogRobLT,t_636,0.0028
input.uogRobLT,t_641,0.6936
input.uogRobLT,t_646,0.2261
input.uogRobLT,t_651,0.1885
input.uogRobLT,t_656,0.7439
input.uogRobLT,t_661,0.6123
input.uogRobLT,t_666,0.0146
input.uogRobLT,t_671,0.3163
input.uogRobLT,t_676,0.3065
input.uogRobLT,t_681,0.6718
input.uogRobLT,t_686,0.5341
input.uogRobLT,t_691,0.2565
input.uogRobLT,t_696,0.5629
input.uogRobLWR10,t_301,0.2459
input.uogRobLWR10,t_306,0.037
input.uogRobLWR10,t_311,0.1712
input.uogRobLWR10,t_316,0.4816
input.uogRobLWR10,t_321,0.1591
input.uogRobLWR10,t_326,0.6983
input.uogRobLWR10,t_331,0.012
input.uogRobLWR10,t_336,0.1344
input.uogRobLWR10,t_341,0.3684
input.uogRobLWR10,t_346,0.0162
input.uogRobLWR10,t_351,0.6352
input.uogRobLWR10,t_356,0.068
input.uogRobLWR10,t_361,0.6302
input.uogRobLWR10,t_366,0.3861
input.uogRobLWR10,t_371,0.0301
input.uogRobLWR10,t_376,0.0036
input.uogRobLWR10,t_381,0.044
input.uogRobLWR10,t_386,0.0235
input.uogRobLWR10,t_391,0.0626
input.uogRobLWR10,t_396,0.5109
input.uogRobLWR10,t_401,0.2384
input.uogRobLWR10,t_406,0.2915
input.uogRobLWR10,t_411,0.3749
input.uogRobLWR10,t_416,0.2875
input.uogRobLWR10,t_421,0.0054
input.uogRobLWR10,t_426,0.1097
input.uogRobLWR10,t_431,0.548
input.uogRobLWR10,t_436,0.1396
input.uogRobLWR10,t_441,0.5973
input.uogRobLWR10,t_446,0.4088
input.uogRobLWR10,t_601,0.3919
input.uogRobLWR10,t_606,0.6272
input.uogRobLWR10,t_611,0.312
input.uogRobLWR10,t_616,0.6053
input.uogRobLWR10,t_621,0.4237
input.uogRobLWR10,t_626,0.3587
input.uogRobLWR10,t_631,0.0965
input.uogRobLWR10,t_636,0.0072
input.uogRobLWR10,t_641,0.7249
input.uogRobLWR10,t_646,0.2813
input.uogRobLWR10,t_651,0.1662
input.uogRobLWR10,t_656,0.6701
input.uogRobLWR10,t_661,0.6379
input.uogRobLWR10,t_666,0.016
input.uogRobLWR10,t_671,0.3304
input.uogRobLWR10,t_676,0.3478
input.uogRobLWR10,t_681,0.6808
input.uogRobLWR10,t_686,0.5236
input.uogRobLWR10,t_691,0.2434
input.uogRobLWR10,t_696,0.6325
input.uogRobLWR5,t_301,0.2459
input.uogRobLWR5,t_306,0.037
input.uogRobLWR5,t_311,0.1712
input.uogRobLWR5,t_316,0.4816
input.uogRobLWR5,t_321,0.1591
input.uogRobLWR5,t_326,0.6983
input.uogRobLWR5,t_331,0.0197
input.uogRobLWR5,t_336,0.5904
input.uogRobLWR5,t_341,0.3684
input.uogRobLWR5,t_346,0.0162
input.uogRobLWR5,t_351,0.6026
input.uogRobLWR5,t_356,0.068
input.uogRobLWR5,t_361,0.6302
input.uogRobLWR5,t_366,0.3867
input.uogRobLWR5,t_371,0.0301
input.uogRobLWR5,t_376,1e-04
input.uogRobLWR5,t_381,0.044
input.uogRobLWR5,t_386,0.0235
input.uogRobLWR5,t_391,0.0626
input.uogRobLWR5,t_396,0.4754
input.uogRobLWR5,t_401,0.1791
input.uogRobLWR5,t_406,0.2915
input.uogRobLWR5,t_411,0.3749
input.uogRobLWR5,t_416,0.2942
input.uogRobLWR5,t_421,0.0164
input.uogRobLWR5,t_426,0.0987
input.uogRobLWR5,t_431,0.5407
input.uogRobLWR5,t_436,0.1396
input.uogRobLWR5,t_441,0.5973
input.uogRobLWR5,t_446,0.4088
input.uogRobLWR5,t_601,0.3924
input.uogRobLWR5,t_606,0.5921
input.uogRobLWR5,t_611,0.312
input.uogRobLWR5,t_616,0.6126
input.uogRobLWR5,t_621,0.3993
input.uogRobLWR5,t_626,0.3623
input.uogRobLWR5,t_631,0.1313
input.uogRobLWR5,t_636,0.0072
input.uogRobLWR5,t_641,0.6936
input.uogRobLWR5,t_646,0.241
input.uogRobLWR5,t_651,0.1662
input.uogRobLWR5,t_656,0.7416
input.uogRobLWR5,t_661,0.6307
input.uogRobLWR5,t_666,0.0152
input.uogRobLWR5,t_671,0.3163
input.uogRobLWR5,t_676,0.3065
input.uogRobLWR5,t_681,0.6808
input.uogRobLWR5,t_686,0.5341
input.uogRobLWR5,t_691,0.2434
input.uogRobLWR5,t_696,0.5501
input.uogRobSBase,t_301,0.0307
input.uogRobSBase,t_306,0.2343
input.uogRobSBase,t_311,0.7384
input.uogRobSBase,t_316,0.3433
input.uogRobSBase,t_321,0.338
input.uogRobSBase,t_326,0.7294
input.uogRobSBase,t_331,0.0033
input.uogRobSBase,t_336,0.1031
input.uogRobSBase,t_341,0.4123
input.uogRobSBase,t_346,0.0133
input.uogRobSBase,t_351,0.6595
input.uogRobSBase,t_356,0.045
input.uogRobSBase,t_361,0.677
input.uogRobSBase,t_366,0.4432
input.uogRobSBase,t_371,0.0248
input.uogRobSBase,t_376,0
input.uogRobSBase,t_381,0.0474
input.uogRobSBase,t_386,0.0672
input.uogRobSBase,t_391,0.1301
input.uogRobSBase,t_396,0.5053
input.uogRobSBase,t_401,0.0105
input.uogRobSBase,t_406,0.5323
input.uogRobSBase,t_411,0.2578
input.uogRobSBase,t_416,0.3216
input.uogRobSBase,t_421,0.0219
input.uogRobSBase,t_426,0.0934
input.uogRobSBase,t_431,0.546
input.uogRobSBase,t_436,0.0598
input.uogRobSBase,t_441,0.667
input.uogRobSBase,t_446,0.3385
input.uogRobSBase,t_601,0.536
input.uogRobSBase,t_606,0.3805
input.uogRobSBase,t_611,0.3524
input.uogRobSBase,t_616,0.6327
input.uogRobSBase,t_621,0.3892
input.uogRobSBase,t_626,0.2097
input.uogRobSBase,t_631,0.0881
input.uogRobSBase,t_636,0.3149
input.uogRobSBase,t_641,0.6179
input.uogRobSBase,t_646,0.1669
input.uogRobSBase,t_651,0.1609
input.uogRobSBase,t_656,0.5463
input.uogRobSBase,t_661,0.5673
input.uogRobSBase,t_666,0.0148
input.uogRobSBase,t_671,0.366
input.uogRobSBase,t_676,0.3039
input.uogRobSBase,t_681,0.5219
input.uogRobSBase,t_686,0.34
input.uogRobSBase,t_691,0.2814
input.uogRobSBase,t_696,0.4333
input.uogRobSWR10,t_301,0.0312
input.uogRobSWR10,t_306,0.2363
input.uogRobSWR10,t_311,0.7305
input.uogRobSWR10,t_316,0.6557
input.uogRobSWR10,t_321,0.3431
input.uogRobSWR10,t_326,0.7364
input.uogRobSWR10,t_331,0.003
input.uogRobSWR10,t_336,0.085
input.uogRobSWR10,t_341,0.4401
input.uogRobSWR10,t_346,0.0249
input.uogRobSWR10,t_351,0.6993
input.uogRobSWR10,t_356,0.0436
input.uogRobSWR10,t_361,0.6755
input.uogRobSWR10,t_366,0.4362
input.uogRobSWR10,t_371,0.024
input.uogRobSWR10,t_376,0
input.uogRobSWR10,t_381,0.0474
input.uogRobSWR10,t_386,0.0672
input.uogRobSWR10,t_391,0.1294
input.uogRobSWR10,t_396,0.4941
input.uogRobSWR10,t_401,0.0047
input.uogRobSWR10,t_406,0.4972
input.uogRobSWR10,t_411,0.2063
input.uogRobSWR10,t_416,0.3284
input.uogRobSWR10,t_421,0.0121
input.uogRobSWR10,t_426,0.0934
input.uogRobSWR10,t_431,0.5391
input.uogRobSWR10,t_436,0.078
input.uogRobSWR10,t_441,0.6915
input.uogRobSWR10,t_446,0.3938
input.uogRobSWR10,t_601,0.3011
input.uogRobSWR10,t_606,0.1598
input.uogRobSWR10,t_611,0.3132
input.uogRobSWR10,t_616,0.808
input.uogRobSWR10,t_621,0.4576
input.uogRobSWR10,t_626,0.1757
input.uogRobSWR10,t_631,0.0731
input.uogRobSWR10,t_636,0.3149
input.uogRobSWR10,t_641,0.563
input.uogRobSWR10,t_646,0.119
input.uogRobSWR10,t_651,0.1609
input.uogRobSWR10,t_656,0.5363
input.uogRobSWR10,t_661,0.5741
input.uogRobSWR10,t_666,0.0116
input.uogRobSWR10,t_671,0.1055
input.uogRobSWR10,t_676,0.2953
input.uogRobSWR10,t_681,0.3459
input.uogRobSWR10,t_686,0.3113
input.uogRobSWR10,t_691,0.2719
input.uogRobSWR10,t_696,0.6067
input.uogRobSWR5,t_301,0.0309
input.uogRobSWR5,t_306,0.2363
input.uogRobSWR5,t_311,0.7305
input.uogRobSWR5,t_316,0.6557
input.uogRobSWR5,t_321,0.3431
input.uogRobSWR5,t_326,0.7364
input.uogRobSWR5,t_331,0.003
input.uogRobSWR5,t_336,0.085
input.uogRobSWR5,t_341,0.4394
input.uogRobSWR5,t_346,0.0249
input.uogRobSWR5,t_351,0.6989
input.uogRobSWR5,t_356,0.0436
input.uogRobSWR5,t_361,0.6697
input.uogRobSWR5,t_366,0.4362
input.uogRobSWR5,t_371,0.024
input.uogRobSWR5,t_376,0
input.uogRobSWR5,t_381,0.0597
input.uogRobSWR5,t_386,0.0943
input.uogRobSWR5,t_391,0.1198
input.uogRobSWR5,t_396,0.4849
input.uogRobSWR5,t_401,0.0038
input.uogRobSWR5,t_406,0.4905
input.uogRobSWR5,t_411,0.2275
input.uogRobSWR5,t_416,0.3284
input.uogRobSWR5,t_421,0.0289
input.uogRobSWR5,t_426,0.1192
input.uogRobSWR5,t_431,0.5632
input.uogRobSWR5,t_436,0.078
input.uogRobSWR5,t_441,0.6896
input.uogRobSWR5,t_446,0.3938
input.uogRobSWR5,t_601,0.301
input.uogRobSWR5,t_606,0.1598
input.uogRobSWR5,t_611,0.3127
input.uogRobSWR5,t_616,0.8008
input.uogRobSWR5,t_621,0.4584
input.uogRobSWR5,t_626,0.0059
input.uogRobSWR5,t_631,0.0814
input.uogRobSWR5,t_636,0.3673
input.uogRobSWR5,t_641,0.5651
input.uogRobSWR5,t_646,0.136
input.uogRobSWR5,t_651,0.1838
input.uogRobSWR5,t_656,0.3043
input.uogRobSWR5,t_661,0.5741
input.uogRobSWR5,t_666,0.0115
input.uogRobSWR5,t_671,0.4561
input.uogRobSWR5,t_676,0.2953
input.uogRobSWR5,t_681,0.5146
input.uogRobSWR5,t_686,0.314
input.uogRobSWR5,t_691,0.2665
input.uogRobSWR5,t_696,0.6052
input.vtumdesc,t_301,0.0346
input.vtumdesc,t_306,0.0481
input.vtumdesc,t_311,0.0115
input.vtumdesc,t_316,0.6248
input.vtumdesc,t_321,0.0172
input.vtumdesc,t_326,0.7269
input.vtumdesc,t_331,0.0051
input.vtumdesc,t_336,1e-04
input.vtumdesc,t_341,0.1608
input.vtumdesc,t_346,0.0047
input.vtumdesc,t_351,0.5901
input.vtumdesc,t_356,0.0441
input.vtumdesc,t_361,0.588
input.vtumdesc,t_366,0.4281
input.vtumdesc,t_371,0.0479
input.vtumdesc,t_376,2e-04
input.vtumdesc,t_381,0.0481
input.vtumdesc,t_386,0.0308
input.vtumdesc,t_391,0.2838
input.vtumdesc,t_396,0.3811
input.vtumdesc,t_401,2e-04
input.vtumdesc,t_406,0.3737
input.vtumdesc,t_411,0.1738
input.vtumdesc,t_416,0.3202
input.vtumdesc,t_421,0.0317
input.vtumdesc,t_426,0.0255
input.vtumdesc,t_431,0.393
input.vtumdesc,t_436,0.0767
input.vtumdesc,t_441,0.5667
input.vtumdesc,t_446,0.0123
input.vtumdesc,t_601,0.7234
input.vtumdesc,t_606,0.4017
input.vtumdesc,t_611,0.3266
input.vtumdesc,t_616,0.5215
input.vtumdesc,t_621,0.3344
input.vtumdesc,t_626,0.6357
input.vtumdesc,t_631,0.3558
input.vtumdesc,t_636,0.4687
input.vtumdesc,t_641,0.4156
input.vtumdesc,t_646,0.2755
input.vtumdesc,t_651,0.022
input.vtumdesc,t_656,0.5051
input.vtumdesc,t_661,0.5938
input.vtumdesc,t_666,0.0191
input.vtumdesc,t_671,0.2437
input.vtumdesc,t_676,0.3008
input.vtumdesc,t_681,0.4254
input.vtumdesc,t_686,0.5218
input.vtumdesc,t_691,0
input.vtumdesc,t_696,0.2313
input.vtumlong252,t_301,0.2466
input.vtumlong252,t_306,0.0533
input.vtumlong252,t_311,0.3808
input.vtumlong252,t_316,0.646
input.vtumlong252,t_321,0.1688
input.vtumlong252,t_326,0.6879
input.vtumlong252,t_331,0.0049
input.vtumlong252,t_336,0.0545
input.vtumlong252,t_341,0.2261
input.vtumlong252,t_346,0.0155
input.vtumlong252,t_351,0.564
input.vtumlong252,t_356,0.0503
input.vtumlong252,t_361,0.4421
input.vtumlong252,t_366,0.4288
input.vtumlong252,t_371,0.0569
input.vtumlong252,t_376,0.0529
input.vtumlong252,t_381,0.0505
input.vtumlong252,t_386,0.027
input.vtumlong252,t_391,0.3321
input.vtumlong252,t_396,0.299
input.vtumlong252,t_401,0.248
input.vtumlong252,t_406,0.3482
input.vtumlong252,t_411,0.2955
input.vtumlong252,t_416,0.3211
input.vtumlong252,t_421,0.0115
input.vtumlong252,t_426,0.2644
input.vtumlong252,t_431,0.5028
input.vtumlong252,t_436,0.1025
input.vtumlong252,t_441,0.5825
input.vtumlong252,t_446,0.3583
input.vtumlong252,t_601,0.2704
input.vtumlong252,t_606,0.6668
input.vtumlong252,t_611,0.348
input.vtumlong252,t_616,0.4564
input.vtumlong252,t_621,0.3607
input.vtumlong252,t_626,0.5264
input.vtumlong252,t_631,0.1737
input.vtumlong252,t_636,0.331
input.vtumlong252,t_641,0.6286
input.vtumlong252,t_646,0.3678
input.vtumlong252,t_651,0.0044
input.vtumlong252,t_656,0.428
input.vtumlong252,t_661,0.5881
input.vtumlong252,t_666,0.0245
input.vtumlong252,t_671,0.5338
input.vtumlong252,t_676,0.2823
input.vtumlong252,t_681,0.5855
input.vtumlong252,t_686,0.489
input.vtumlong252,t_691,0.2864
input.vtumlong252,t_696,0.2467
input.vtumlong254,t_301,0.2411
input.vtumlong254,t_306,0.0518
input.vtumlong254,t_311,0.3764
input.vtumlong254,t_316,0.646
input.vtumlong254,t_321,0.1726
input.vtumlong254,t_326,0.6914
input.vtumlong254,t_331,0.0046
input.vtumlong254,t_336,0.0575
input.vtumlong254,t_341,0.2266
input.vtumlong254,t_346,0.0147
input.vtumlong254,t_351,0.5673
input.vtumlong254,t_356,0.0503
input.vtumlong254,t_361,0.5013
input.vtumlong254,t_366,0.4301
input.vtumlong254,t_371,0.0546
input.vtumlong254,t_376,0.0525
input.vtumlong254,t_381,0.0505
input.vtumlong254,t_386,0.0273
input.vtumlong254,t_391,0.328
input.vtumlong254,t_396,0.2986
input.vtumlong254,t_401,0.2462
input.vtumlong254,t_406,0.3481
input.vtumlong254,t_411,0.2982
input.vtumlong254,t_416,0.3202
input.vtumlong254,t_421,0.0119
input.vtumlong254,t_426,0.2507
input.vtumlong254,t_431,0.501
input.vtumlong254,t_436,0.1026
input.vtumlong254,t_441,0.5819
input.vtumlong254,t_446,0.3582
input.vtumlong254,t_601,0.2741
input.vtumlong254,t_606,0.6711
input.vtumlong254,t_611,0.3476
input.vtumlong254,t_616,0.4596
input.vtumlong254,t_621,0.361
input.vtumlong254,t_626,0.4853
input.vtumlong254,t_631,0.173
input.vtumlong254,t_636,0.333
input.vtumlong254,t_641,0.6276
input.vtumlong254,t_646,0.3578
input.vtumlong254,t_651,0.0043
input.vtumlong254,t_656,0.4332
input.vtumlong254,t_661,0.5892
input.vtumlong254,t_666,0.0238
input.vtumlong254,t_671,0.5407
input.vtumlong254,t_676,0.2888
input.vtumlong254,t_681,0.5925
input.vtumlong254,t_686,0.4899
input.vtumlong254,t_691,0.2898
input.vtumlong254,t_696,0.2491
input.vtumlong344,t_301,0.1948
input.vtumlong344,t_306,0.0329
input.vtumlong344,t_311,0.3476
input.vtumlong344,t_316,0.6371
input.vtumlong344,t_321,0.1904
input.vtumlong344,t_326,0.6993
input.vtumlong344,t_331,0.003
input.vtumlong344,t_336,0.0662
input.vtumlong344,t_341,0.2286
input.vtumlong344,t_346,0.03
input.vtumlong344,t_351,0.5829
input.vtumlong344,t_356,0.0503
input.vtumlong344,t_361,0.6279
input.vtumlong344,t_366,0.3904
input.vtumlong344,t_371,0.0484
input.vtumlong344,t_376,0.0446
input.vtumlong344,t_381,0.05
input.vtumlong344,t_386,0.0305
input.vtumlong344,t_391,0.3211
input.vtumlong344,t_396,0.3111
input.vtumlong344,t_401,0.2749
input.vtumlong344,t_406,0.3409
input.vtumlong344,t_411,0.3661
input.vtumlong344,t_416,0.3214
input.vtumlong344,t_421,0.0145
input.vtumlong344,t_426,0.2125
input.vtumlong344,t_431,0.509
input.vtumlong344,t_436,0.1425
input.vtumlong344,t_441,0.5836
input.vtumlong344,t_446,0.3529
input.vtumlong344,t_601,0.5126
input.vtumlong344,t_606,0.6693
input.vtumlong344,t_611,0.3519
input.vtumlong344,t_616,0.4017
input.vtumlong344,t_621,0.3833
input.vtumlong344,t_626,0.3692
input.vtumlong344,t_631,0.1878
input.vtumlong344,t_636,0.2901
input.vtumlong344,t_641,0.6794
input.vtumlong344,t_646,0.2847
input.vtumlong344,t_651,0.0017
input.vtumlong344,t_656,0.3865
input.vtumlong344,t_661,0.5804
input.vtumlong344,t_666,0.0199
input.vtumlong344,t_671,0.4652
input.vtumlong344,t_676,0.3056
input.vtumlong344,t_681,0.5622
input.vtumlong344,t_686,0.4962
input.vtumlong344,t_691,0.2631
input.vtumlong344,t_696,0.2188
input.vtumlong348,t_301,0.1798
input.vtumlong348,t_306,0.0337
input.vtumlong348,t_311,0.3587
input.vtumlong348,t_316,0.6336
input.vtumlong348,t_321,0.1854
input.vtumlong348,t_326,0.7052
input.vtumlong348,t_331,0.0026
input.vtumlong348,t_336,0.0633
input.vtumlong348,t_341,0.2317
input.vtumlong348,t_346,0.0269
input.vtumlong348,t_351,0.5856
input.vtumlong348,t_356,0.0507
input.vtumlong348,t_361,0.6279
input.vtumlong348,t_366,0.3953
input.vtumlong348,t_371,0.05
input.vtumlong348,t_376,0.0437
input.vtumlong348,t_381,0.0502
input.vtumlong348,t_386,0.0315
input.vtumlong348,t_391,0.3156
input.vtumlong348,t_396,0.314
input.vtumlong348,t_401,0.2661
input.vtumlong348,t_406,0.3398
input.vtumlong348,t_411,0.3721
input.vtumlong348,t_416,0.3219
input.vtumlong348,t_421,0.0157
input.vtumlong348,t_426,0.2191
input.vtumlong348,t_431,0.4969
input.vtumlong348,t_436,0.1451
input.vtumlong348,t_441,0.5764
input.vtumlong348,t_446,0.3589
input.vtumlong348,t_601,0.5124
input.vtumlong348,t_606,0.6715
input.vtumlong348,t_611,0.3524
input.vtumlong348,t_616,0.4394
input.vtumlong348,t_621,0.3894
input.vtumlong348,t_626,0.3762
input.vtumlong348,t_631,0.1887
input.vtumlong348,t_636,0.2842
input.vtumlong348,t_641,0.6773
input.vtumlong348,t_646,0.2967
input.vtumlong348,t_651,0.0015
input.vtumlong348,t_656,0.3752
input.vtumlong348,t_661,0.5847
input.vtumlong348,t_666,0.0215
input.vtumlong348,t_671,0.4715
input.vtumlong348,t_676,0.3055
input.vtumlong348,t_681,0.5555
input.vtumlong348,t_686,0.499
input.vtumlong348,t_691,0.2574
input.vtumlong348,t_696,0.2152
input.vtumlong432,t_301,0.1933
input.vtumlong432,t_306,0.0267
input.vtumlong432,t_311,0.3538
input.vtumlong432,t_316,0.6353
input.vtumlong432,t_321,0.1923
input.vtumlong432,t_326,0.7257
input.vtumlong432,t_331,0.005
input.vtumlong432,t_336,0.0856
input.vtumlong432,t_341,0.2154
input.vtumlong432,t_346,0.0288
input.vtumlong432,t_351,0.581
input.vtumlong432,t_356,0.0524
input.vtumlong432,t_361,0.6505
input.vtumlong432,t_366,0.4026
input.vtumlong432,t_371,0.0584
input.vtumlong432,t_376,0.0214
input.vtumlong432,t_381,0.049
input.vtumlong432,t_386,0.0293
input.vtumlong432,t_391,0.3679
input.vtumlong432,t_396,0.3389
input.vtumlong432,t_401,0.2503
input.vtumlong432,t_406,0.3388
input.vtumlong432,t_411,0.3781
input.vtumlong432,t_416,0.3269
input.vtumlong432,t_421,0.0115
input.vtumlong432,t_426,0.2194
input.vtumlong432,t_431,0.4911
input.vtumlong432,t_436,0.1208
input.vtumlong432,t_441,0.5875
input.vtumlong432,t_446,0.3535
input.vtumlong432,t_601,0.4123
input.vtumlong432,t_606,0.62
input.vtumlong432,t_611,0.353
input.vtumlong432,t_616,0.5615
input.vtumlong432,t_621,0.3739
input.vtumlong432,t_626,0.5952
input.vtumlong432,t_631,0.2194
input.vtumlong432,t_636,0.2942
input.vtumlong432,t_641,0.642
input.vtumlong432,t_646,0.2559
input.vtumlong432,t_651,0.0068
input.vtumlong432,t_656,0.5094
input.vtumlong432,t_661,0.5777
input.vtumlong432,t_666,0.014
input.vtumlong432,t_671,0.4589
input.vtumlong432,t_676,0.3052
input.vtumlong432,t_681,0.5785
input.vtumlong432,t_686,0.4941
input.vtumlong432,t_691,0.2665
input.vtumlong432,t_696,0.2303
input.wdoqla1,t_301,0.4088
input.wdoqla1,t_306,0.1291
input.wdoqla1,t_311,0.2164
input.wdoqla1,t_316,0.2043
input.wdoqla1,t_321,0.1294
input.wdoqla1,t_326,0.5664
input.wdoqla1,t_331,0.1025
input.wdoqla1,t_336,0.1738
input.wdoqla1,t_341,0.3279
input.wdoqla1,t_346,0.0534
input.wdoqla1,t_351,0.472
input.wdoqla1,t_356,0.0326
input.wdoqla1,t_361,0.2589
input.wdoqla1,t_366,0.4191
input.wdoqla1,t_371,0.042
input.wdoqla1,t_376,0.0127
input.wdoqla1,t_381,0.0108
input.wdoqla1,t_386,0.0063
input.wdoqla1,t_391,0.3266
input.wdoqla1,t_396,0.4128
input.wdoqla1,t_401,0.051
input.wdoqla1,t_406,0.1857
input.wdoqla1,t_411,0.2539
input.wdoqla1,t_416,0.2832
input.wdoqla1,t_421,0.0137
input.wdoqla1,t_426,0.1002
input.wdoqla1,t_431,0.3086
input.wdoqla1,t_436,0.1129
input.wdoqla1,t_441,0.4698
input.wdoqla1,t_446,0.1381
input.wdoqla1,t_601,0.4249
input.wdoqla1,t_606,0.7144
input.wdoqla1,t_611,0.3533
input.wdoqla1,t_616,0.6633
input.wdoqla1,t_621,0.5209
input.wdoqla1,t_626,0.6851
input.wdoqla1,t_631,0.3128
input.wdoqla1,t_636,0.2673
input.wdoqla1,t_641,0.5704
input.wdoqla1,t_646,0.5757
input.wdoqla1,t_651,0.0515
input.wdoqla1,t_656,0.6421
input.wdoqla1,t_661,0.5491
input.wdoqla1,t_666,0.0323
input.wdoqla1,t_671,0.4721
input.wdoqla1,t_676,0.2188
input.wdoqla1,t_681,0.4853
input.wdoqla1,t_686,0.4292
input.wdoqla1,t_691,0.3183
input.wdoqla1,t_696,0.2388
